PE,DEN,AC,GR,CNL,classification
0.973066868,0.243791609,0.165381178,0.260304977,0.714513643,2
0.938727819,0.346296101,0.43505752,0.054122791,0.726467852,2
0.903993509,0.585755046,0.324575559,0.192879422,0.628804639,2
0.989383464,0.077565254,0.105288773,0.141683773,0.72680343,2
0.979141385,0.182605939,0.131238532,0.262960198,0.718432068,2
0.9169608,0.304131882,0.828794687,0.11978353,0.783837604,2
0.895450353,0.615660995,0.313528577,0.175684466,0.672202697,2
0.917751319,0.535031174,0.382888367,0.062221748,0.686919897,2
0.946445784,0.31100074,0.201353303,0.380283117,0.603857337,2
0.963552899,0.293987108,0.168062707,0.219143718,0.764866402,2
0.937625252,0.424812427,0.207781422,0.287414358,0.629797307,2
0.933846015,0.405473951,0.342735537,0.150630482,0.631748481,2
0.946847978,0.378632569,0.157492979,0.172696009,0.802716372,2
0.978843207,0.186727254,0.132251015,0.257628429,0.715096383,2
0.929976631,0.365528902,0.463692852,0.212601637,0.673426451,2
0.887864142,0.642396703,0.239292421,0.075556503,0.86578894,2
0.944469485,0.320300116,0.171190483,0.389123191,0.63466821,2
0.922411223,0.503434429,0.401474369,0.057479139,0.676000555,2
0.933110971,0.51305083,0.167274022,0.22218016,0.45863249,2
0.946688487,0.282996935,0.139781945,0.496547679,0.641508372,2
0.90353584,0.159357498,0.97585815,0.046474368,0.927253948,2
0.886858657,0.653386875,0.203743625,0.100869078,0.877142323,2
0.907959975,0.20606573,0.92647838,0.048175202,0.878591136,2
0.945960377,0.333932157,0.15144235,0.245618619,0.456432144,2
0.929907287,0.380112015,0.466057559,0.195603956,0.67718412,2
0.918299135,0.503540104,0.378772375,0.133403535,0.622201592,2
0.927313829,0.424495403,0.436552651,0.042648823,0.813330279,2
0.952984904,0.288703371,0.085331672,0.297837968,0.481596467,2
0.961035719,0.135475008,0.398470625,0.037764922,0.842935483,2
0.948096166,0.275811054,0.146822139,0.501895444,0.639766181,2
0.892080245,0.620310684,0.247502835,0.072370771,0.840893883,2
0.938915047,0.37038994,0.258003805,0.312638959,0.637895384,2
0.912044325,0.253830709,0.905345666,0.071216443,0.838558904,2
0.939435125,0.412131459,0.176451079,0.289864306,0.60690567,2
0.938075987,0.354855754,0.287365806,0.335104369,0.638261104,2
0.956389684,0.280672091,0.084379858,0.48973901,0.583819117,2
0.906524558,0.194969883,0.961289722,0.056719362,0.894710931,2
0.899825947,0.58406425,0.300835467,0.125403215,0.703891699,2
0.953602064,0.312480186,0.162827726,0.534811122,0.606499762,2
0.932389795,0.496142872,0.271481555,0.254093466,0.607976706,2
0.966714976,0.281623164,0.171816038,0.230175149,0.751784893,2
0.935759904,0.489379689,0.156259395,0.248119218,0.607522571,2
0.980285558,0.184825108,0.137909324,0.225195276,0.681904314,2
0.936959552,0.375356652,0.428304489,0.46810269,0.611585676,2
0.952159713,0.343548558,0.15447845,0.187022473,0.667834156,2
0.971693861,0.270104618,0.172558885,0.27379702,0.774256554,2
0.959974759,0.286272852,0.167217398,0.190152222,0.683493788,2
0.897676289,0.60192328,0.411008694,0.063384074,0.81871962,2
0.989480546,0.018281729,0.231919228,0.064506411,0.88746486,2
0.930670069,0.429462116,0.433620361,0.055333102,0.69827529,2
0.991318156,0.020606573,0.154005239,0.091370531,0.847504968,2
0.940260317,0.333615133,0.46216132,0.067596172,0.679838601,2
0.928922605,0.48716052,0.310083978,0.178952841,0.695823763,2
0.915331221,0.520342386,0.424237032,0.046972888,0.797819347,2
0.933312068,0.356018176,0.441300939,0.363325425,0.644416044,2
0.934158062,0.473634154,0.154304535,0.209319933,0.61262858,2
0.905796448,0.585120998,0.31915453,0.201047693,0.608497154,2
0.984349104,0.068265878,0.157282663,0.105518381,0.800274893,2
0.977109612,0.138962274,0.142660309,0.142192957,0.715640944,2
0.913916607,0.602663003,0.164372739,0.199085602,0.467226901,2
0.947680103,0.274225933,0.422825488,0.059030684,0.719862795,2
0.929664584,0.423650005,0.393893556,0.15205673,0.624166832,2
0.939913598,0.406213674,0.054106487,0.140894671,0.412411157,2
0.888848824,0.638909437,0.228732132,0.106067554,0.774168139,2
0.89895915,0.161999366,0.618550141,0.025960385,0.922443329,2
0.926599588,0.423332981,0.240281985,0.110583562,0.816832748,2
0.940454479,0.432738032,0.266432623,0.268689185,0.532202416,2
0.937438024,0.465074501,0.173851789,0.232838367,0.459538751,2
0.900928513,0.182077565,0.660314045,0.033435526,0.91500636,2
0.931744898,0.41392793,0.170022959,0.120607289,0.881518902,2
0.966597092,0.278875621,0.172333739,0.227706539,0.743944025,2
0.988273963,0.091197295,0.134154644,0.14280611,0.752251085,2
0.939761041,0.435168551,0.174276466,0.207608435,0.63809231,2
0.892225867,0.623375251,0.275185004,0.078294367,0.836356548,2
0.908625675,0.575187573,0.343290987,0.186774546,0.615385543,2
0.937951168,0.437704745,0.183785176,0.274239556,0.615078097,2
0.932140158,0.349043644,0.450813694,0.319527605,0.654905365,2
0.921329459,0.471943358,0.452280513,0.037802245,0.82159715,2
0.919179802,0.305822678,0.842752389,0.139785663,0.780206531,2
0.963462752,0.312480186,0.159643326,0.262429687,0.85245424,2
0.897072998,0.600972208,0.287040894,0.075759111,0.823262983,2
0.966132488,0.193067738,0.285626654,0.077750527,0.737196297,2
0.925594103,0.552890204,0.131737358,0.201474234,0.445120959,2
0.973059934,0.21367431,0.157611619,0.210495588,0.690936785,2
0.971326339,0.244002959,0.168589845,0.232243875,0.698614887,2
0.942125665,0.41170876,0.25471155,0.275191277,0.512067743,2
0.918541839,0.327063299,0.781216085,0.105281118,0.778554765,2
0.936002607,0.368804819,0.433118838,0.096686305,0.637123756,2
0.909832257,0.25161154,0.832705756,0.066511157,0.848521749,2
0.765874529,0.707809363,0.145256902,0.671389726,0.393924232,3
0.821169275,0.351896861,0.310106897,0.392351577,0.651642021,3
0.818846258,0.695339744,0.165222092,0.552771187,0.395290657,3
0.703693944,0.723977597,0.145860887,0.441678441,0.435869458,3
0.88173415,0.387509247,0.163775496,0.50485191,0.259548397,3
0.833200424,0.691112755,0.155617662,0.543056703,0.390839728,3
0.660860279,0.743950122,0.148569379,0.37116046,0.463605875,3
0.816342947,0.692169502,0.146772256,0.440601424,0.443786685,3
0.85824047,0.544753249,0.084683198,0.973927648,0.287403371,3
0.478638643,0.784529219,0.147027062,0.400957053,0.397838637,3
0.650722216,0.740145831,0.150832973,0.388123484,0.451320107,3
0.862206936,0.319983092,0.237516869,0.404233425,0.544084284,3
0.852887129,0.566944943,0.152326756,0.775156621,0.242427896,3
0.899298934,0.550142661,0.110215021,0.698344486,0.104384817,3
0.91455457,0.518123217,0.062334427,0.93013516,0.204660313,3
0.848546207,0.661735179,0.159294147,0.562245741,0.406764607,3
0.892995583,0.556271795,0.107955472,0.663765296,0.100978802,3
0.908577135,0.477544119,0.079330925,0.54164645,0.037659073,3
0.823943027,0.559336363,0.31834697,0.515408813,0.696826478,3
0.727721571,0.618408539,0.030878703,0.997912612,0.260257732,3
0.819040421,0.501426609,0.261773314,0.537858228,0.623692603,3
0.872747193,0.583852901,0.143741549,0.907741729,0.306266063,3
0.860050344,0.631089506,0.135965249,0.850982379,0.337514996,3
0.855022918,0.342069111,0.222673413,0.436434646,0.507454049,3
0.912162209,0.513262179,0.06199873,0.578718243,0.036799029,3
0.81804187,0.336574025,0.275554405,0.408864067,0.612164397,3
0.893557268,0.535348198,0.131587711,0.753472315,0.143544948,3
0.821342635,0.540843284,0.305868221,0.511897843,0.688627929,3
0.865528504,0.449751664,0.161207214,0.601338274,0.218662149,3
0.894320049,0.52065941,0.071008614,0.974372851,0.254884467,3
0.834192041,0.687836838,0.162303284,0.601972755,0.40322195,3
0.817618873,0.39004544,0.286261647,0.449425502,0.607311579,3
0.888640792,0.553418578,0.126676293,0.730345765,0.131478211,3
0.881817362,0.530170136,0.135168475,0.920396684,0.275433086,3
0.822278776,0.54654972,0.250410858,0.58660393,0.641217002,3
0.864814263,0.626968192,0.213710716,0.627405294,0.618920163,3
0.867262099,0.607841065,0.128214565,0.899752073,0.315527611,3
0.820746278,0.481876783,0.211296126,0.57483938,0.428217479,3
0.853053554,0.567473317,0.152437306,0.776254965,0.242793616,3
0.86685297,0.510197612,0.138580718,0.685100371,0.149790314,3
0.814533074,0.350100391,0.284420033,0.419948815,0.623640357,3
0.810760771,0.523195604,0.047136399,0.9964757,0.302405913,3
0.809269879,0.663425975,0.11749519,0.807757724,0.358314796,3
0.829358778,0.326323576,0.273691221,0.404380049,0.604367737,3
0.826092685,0.553207228,0.177986656,0.643539228,0.40132503,3
0.54794777,0.758744584,0.119565994,0.822540055,0.316349475,3
0.927591204,0.526788545,0.026657553,0.820143425,0.055973186,3
0.859447053,0.642819402,0.15601133,0.812375037,0.359898242,3
0.902100424,0.547712142,0.108068719,0.729452694,0.116903681,3
0.839899035,0.279932368,0.341809338,0.31743222,0.698100468,3
0.913243972,0.476804396,0.424800571,0.337279731,0.6188217,1
0.589456969,0.681390679,0.242397279,0.463226787,0.46045305,1
0.933381412,0.427031597,0.256403516,0.211407321,0.711885285,1
0.723831384,0.587657191,0.209795603,0.420228733,0.506543769,1
0.109951529,0.89908063,0.108234545,0.487497001,0.449041393,1
0.952818479,0.508612491,0.204069884,0.060182347,0.300504974,1
0.879702376,0.620099334,0.206078672,0.142438218,0.658433956,1
0.01219064,0.975166438,0.080045461,0.448415132,0.354466702,1
0.014839573,0.976751559,0.08063866,0.468694516,0.395730726,1
0.417012808,0.852583747,0.161696603,0.310175682,0.394999287,1
0.854357218,0.639543485,0.311235323,0.381728026,0.561176653,1
0.949503845,0.326534925,0.406952022,0.176972088,0.726196576,1
0.946307096,0.333509458,0.220144228,0.08603343,0.366402826,1
0.829844184,0.691958153,0.323290744,0.393953774,0.541130395,1
0.382715365,0.868963331,0.151164625,0.282013276,0.381463642,1
0.869952638,0.579097538,0.305386921,0.396358402,0.515992195,1
0.850411555,0.756525415,0.185869461,0.197843299,0.371948904,1
0.849586364,0.72070168,0.192998634,0.215995308,0.498576306,1
0.024485296,0.984043115,0.077208891,0.51539815,0.416325563,1
0.839774217,0.661206805,0.457295741,0.303644264,0.53167795,1
0.952346941,0.337419423,0.212198058,0.062853563,0.313393577,1
0.633254513,0.805135792,0.232373564,0.306024899,0.584005996,1
0.934948582,0.459051041,0.196809938,0.099600117,0.362558751,1
0.754411999,0.753143823,0.39698628,0.381021567,0.486525644,1
0.882774307,0.559653387,0.361891819,0.372472075,0.574945393,1
0.13157986,0.925182289,0.132437064,0.434059343,0.489346909,1
0.575081999,0.804184719,0.206990041,0.320887206,0.525838493,1
0.930614594,0.386663849,0.508217828,0.171928234,0.648891086,1
0.795484332,0.760858079,0.216496055,0.237508997,0.596611266,1
0.220839199,0.901722498,0.134146555,0.341123937,0.390271054,1
0.818950274,0.688365212,0.407111108,0.366793741,0.517487225,1
0.173421908,0.934693015,0.104187311,0.271189784,0.34933859,1
0.234999203,0.87540949,0.162064656,0.407187225,0.521339338,1
0.155926468,0.904998415,0.114752993,0.501906108,0.419197065,1
0.942527859,0.36838212,0.386931557,0.205203807,0.703505885,1
0.268665617,0.842861672,0.222271655,0.438311429,0.5224586,1
0.849031614,0.514318926,0.190712122,0.404737277,0.486817014,1
0.740841418,0.762020501,0.311972778,0.452819173,0.459078588,1
0.678702439,0.627179541,0.237919975,0.426840127,0.500696274,1
0.829428122,0.707703688,0.222615441,0.183618139,0.655367538,1
0.720787191,0.6336257,0.247800782,0.426469569,0.499958806,1
0.424023466,0.742893374,0.264483155,0.493532564,0.414651692,1
0.936855536,0.464229103,0.539335159,0.144128389,0.658743412,1
0.935787642,0.518017542,0.495230815,0.225701794,0.606971982,1
0.942832972,0.399344817,0.220955832,0.128631601,0.660799077,1
0.741215874,0.776814964,0.355339667,0.422859961,0.45994265,1
0.812737069,0.692169502,0.444622854,0.330041854,0.517830841,1
0.94659834,0.465814224,0.508065484,0.19416971,0.643310848,1
0.54034769,0.895276339,0.125640891,0.156945963,0.328494582,1
0.920004993,0.430413188,0.276810908,0.320775239,0.589296874,1
0.017030837,0.955722287,0.076459303,0.361211378,0.31279878,1
0.342170045,0.771214203,0.223855766,0.500445203,0.427940175,1
0.561996824,0.850892951,0.157759919,0.217226947,0.365313705,1
0.8999577,0.522244531,0.307279765,0.312297726,0.592937994,1
0.902065752,0.507344394,0.325844196,0.319770201,0.595238813,1
0.918708264,0.485892423,0.244112163,0.225544507,0.683429485,1
0.398359326,0.81781676,0.255357328,0.420500653,0.531483033,1
0.118245047,0.919053154,0.117491146,0.389205833,0.378710698,1
0.002766818,1,0.066020349,0.527122711,0.426716421,1
0.7555215,0.713093099,0.284317572,0.439439098,0.47943631,1
0.066687932,0.956567685,0.100474424,0.468577217,0.454139363,1
0.339632062,0.784000845,0.240252325,0.489280478,0.416922369,1
0.060682759,0.952974744,0.109108166,0.464988937,0.411971088,1
0.035642713,0.96248547,0.093910138,0.469742209,0.397034858,1
0.86590296,0.704110747,0.18751424,0.205998241,0.446810905,1
0.291798709,0.793617246,0.197605364,0.4992029,0.441005608,1
0.901060267,0.538624115,0.395577432,0.376846792,0.535825451,1
0.365233793,0.867695234,0.153196331,0.30314841,0.387686904,1
0.431561137,0.767621262,0.289742646,0.469787529,0.442428298,1
0.944205979,0.388143295,0.23228054,0.159267948,0.718542587,1
0.930080647,0.532177956,0.227440576,0.238423396,0.518094078,2
0.995721488,0.008982352,0.130502426,0.094239023,0.844354153,2
0.930912772,0.363838106,0.462794965,0.029108795,0.849200943,2
0.934102587,0.444890627,0.207039924,0.192580843,0.609829418,2
0.997011282,0.008771003,0.114375503,0.083252912,0.876059231,2
0.988273963,0.092571066,0.109600251,0.152035403,0.721303569,2
0.936106623,0.452182183,0.069934114,0.154341393,0.411695794,2
0.960092643,0.259537145,0.13104035,0.209362587,0.651414953,2
0.975625654,0.154179436,0.137162433,0.164543734,0.694905445,2
0.933950031,0.474162528,0.19464611,0.207856362,0.601896116,2
0.950689624,0.359716792,0.159211908,0.17540988,0.685258084,2
0.981741778,0.076297157,0.189233169,0.088627336,0.810418588,2
0.929754731,0.49698827,0.284688321,0.192231612,0.685778531,2
0.927612008,0.544647575,0.267364215,0.248332489,0.559410347,2
0.918049498,0.379477967,0.55487832,0.099749407,0.790271858,2
0.911655999,0.589136637,0.273227447,0.217696142,0.568440809,2
0.901261364,0.58406425,0.313741589,0.144091067,0.684848156,2
0.910907086,0.545281623,0.354506492,0.05543174,0.787930851,2
0.903168318,0.163690162,0.911372029,0.035992109,0.90786478,2
0.926897766,0.386135475,0.178534017,0.101090347,0.894578307,2
0.978434078,0.196237979,0.132968246,0.242424889,0.696466787,2
0.905588417,0.572757054,0.309399103,0.078750233,0.74538078,2
0.926980979,0.547712142,0.271171474,0.249689424,0.566873439,2
0.88699041,0.652224453,0.235859957,0.080949588,0.888839322,2
0.987538919,0.080946846,0.131803419,0.140249527,0.76123131,2
0.931585407,0.490119412,0.281285516,0.230748314,0.615996415,2
0.992295904,0.049033076,0.122065519,0.123718376,0.799503264,2
0.992739704,0.044911762,0.102223013,0.109799792,0.781335841,2
0.9257952,0.418683293,0.517336914,0.151526219,0.733993236,2
0.938145331,0.446687097,0.185433999,0.258257578,0.597991757,2
0.924491537,0.508189792,0.524989181,0.18094159,0.621522398,1
0.944545763,0.361407587,0.346429549,0.187217083,0.720105938,1
0.799776713,0.703688048,0.337425058,0.43277172,0.477344474,1
0.806350505,0.755257318,0.196050913,0.254381381,0.461737088,1
0.930683938,0.432526683,0.218585733,0.09694223,0.567217055,1
0.146440236,0.906689211,0.1368537,0.421220442,0.453317499,1
0.020754599,0.974426715,0.081647098,0.469528938,0.415282659,1
0.093648801,0.948853429,0.108281732,0.472277465,0.463509421,1
0.605621008,0.78231005,0.27228507,0.474596785,0.440583624,1
0.59951182,0.813906795,0.232319637,0.317035003,0.582551156,1
0.045891727,0.963119518,0.088168242,0.49157847,0.434541213,1
0.947111484,0.610060235,0.195995637,0.067068327,0.304266662,1
0.525369429,0.688682236,0.224994978,0.465130228,0.465301849,1
0.008258847,0.975694811,0.076801741,0.425880408,0.328882405,1
0.05552358,0.95445419,0.098414406,0.468942444,0.469626182,1
0.948456754,0.364894854,0.209501699,0.094332329,0.528484936,1
0.95084218,0.55035401,0.203517131,0.0635227,0.302594801,1
0.465816974,0.87540949,0.144026014,0.222497401,0.359476257,1
0.942035518,0.390468139,0.255730774,0.210812828,0.732345488,1
0.711058256,0.824368593,0.342225925,0.405851617,0.454350355,1
0.861603645,0.588819613,0.461760911,0.286502626,0.549254595,1
0.876006352,0.633203001,0.201536655,0.138900589,0.632783347,1
0.931134673,0.431681285,0.280268989,0.223145211,0.680451483,1
0.810739968,0.730635105,0.30901622,0.386878516,0.534666,1
0.885478715,0.583747226,0.25996945,0.275041988,0.630181112,1
0.160336733,0.954559865,0.082118961,0.231780011,0.308605061,1
0.863191618,0.621578781,0.278279076,0.333571486,0.591999582,1
0.728387271,0.80798901,0.301289803,0.41432913,0.526991916,1
0.891712723,0.561661207,0.272619418,0.281176188,0.622788351,1
0.909811454,0.534819825,0.201548789,0.130425742,0.448770117,1
0.156231581,0.863573919,0.129332206,0.484716483,0.446033248,1
0.803292444,0.592623904,0.253495492,0.411756551,0.514513241,1
0.257314037,0.836838212,0.20047429,0.475383221,0.446505469,1
0.066084641,0.936489485,0.104369315,0.405643678,0.364515954,1
0.619656193,0.639120786,0.214529061,0.448372477,0.497135531,1
0.909665832,0.579203213,0.489044019,0.237612967,0.568955227,1
0.170620419,0.899609003,0.137728668,0.468022713,0.477595655,1
0.727652227,0.824474268,0.169390663,0.163719975,0.351866476,1
0.222572794,0.923808517,0.117066469,0.269086401,0.355941638,1
0.953525785,0.312480186,0.212420508,0.077188025,0.390867861,1
0.877843963,0.5842756,0.369939103,0.397683346,0.515863591,1
0.744100576,0.768889359,0.383942643,0.389053878,0.477141519,1
0.885894778,0.551093733,0.327610311,0.359030684,0.577746564,1
0.826016407,0.806298214,0.161277319,0.108309563,0.32310926,1
0.028673661,0.948325055,0.082938654,0.368076031,0.326603691,1
0.940544626,0.370072916,0.480755412,0.236845192,0.710705738,1
0.530493936,0.818239459,0.323030546,0.447895284,0.470855965,1
0.101526257,0.949698827,0.111664314,0.464157181,0.472363051,1
0.849045483,0.757793512,0.18473699,0.21300152,0.379848046,1
0.408927321,0.739511783,0.255552814,0.491538482,0.419134772,1
0.830988357,0.653175526,0.448020266,0.316973688,0.52533814,1
0.955238577,0.333932157,0.165249056,0.174026286,0.712379609,2
0.9648843,0.249815069,0.174133559,0.20105569,0.686974152,2
0.957561595,0.328120046,0.16337239,0.208253579,0.794204349,2
0.931467523,0.458522667,0.272449548,0.163533364,0.725400835,2
0.962755445,0.297474374,0.167477597,0.20091973,0.727623285,2
0.982788869,0.085596534,0.152933436,0.112441684,0.784492685,2
0.912772434,0.573391102,0.335137197,0.20985311,0.59819873,2
0.983939976,0.137271478,0.116132181,0.187680947,0.697115839,2
0.948539966,0.274437282,0.149452437,0.500898403,0.637812997,2
0.889833506,0.629398711,0.254525501,0.070235398,0.847145277,2
0.90644828,0.246961851,0.45001692,0.048993629,0.904273896,2
0.897086867,0.605410546,0.311628992,0.173461118,0.669729066,2
0.926433163,0.393215682,0.552280378,0.152347311,0.722055103,2
0.906878211,0.567473317,0.339982555,0.088355416,0.701900335,2
0.940315792,0.424389728,0.23761259,0.273861001,0.576080732,2
0.892870764,0.612702103,0.268395572,0.104046813,0.751170001,2
0.996297041,0.010461799,0.127659116,0.09537469,0.852211097,2
0.904700816,0.576032971,0.385262511,0.057668417,0.805543666,2
0.931377376,0.523829652,0.233595015,0.245565301,0.518510034,2
0.945454167,0.288809046,0.14351101,0.491039962,0.638064178,2
0.977303774,0.206382754,0.139636342,0.255370425,0.699788405,2
0.893487924,0.628658988,0.319862324,0.182359841,0.669771264,2
0.931509129,0.389728416,0.163570572,0.11520354,0.900429821,2
0.936571226,0.474902251,0.16335756,0.248996294,0.600304632,2
0.897634683,0.593046603,0.25621477,0.076116339,0.825157892,2
0.887316326,0.646729367,0.209581242,0.099629442,0.862222169,2
0.928853262,0.516009722,0.303879656,0.247002213,0.610349865,2
0.911891768,0.551939131,0.340389705,0.058873397,0.761189111,2
0.996130616,0.008559653,0.129613976,0.093321959,0.846395753,2
0.938013578,0.462326958,0.285272083,0.267321586,0.534893067,2
0.927951792,0.540209236,0.275287466,0.253331023,0.576406262,2
0.889687884,0.63383705,0.233523561,0.111188718,0.758741603,2
0.95901088,0.319771743,0.164645072,0.209538535,0.784625308,2
0.985243639,0.013420691,0.38310812,0.01987417,0.920415795,2
0.903126712,0.584592624,0.330968627,0.183119618,0.641994659,2
0.945232267,0.301384339,0.432970538,0.078347685,0.673563094,2
0.899014625,0.584592624,0.300534823,0.113212124,0.722740325,2
0.91852797,0.498679066,0.386161746,0.125269921,0.622760219,2
0.918160448,0.558490965,0.331027946,0.233230252,0.607675289,2
0.909215098,0.236288703,0.858433065,0.062789582,0.854670661,2
0.93670298,0.412871183,0.255354632,0.271355069,0.639000581,2
0.89196236,0.614181549,0.245885019,0.100471862,0.79857289,2
0.989750986,0.079361725,0.131211568,0.140348165,0.764868411,2
0.90046391,0.147310578,0.994206873,0.035586895,0.969631206,2
0.893120402,0.61196238,0.273102067,0.106472768,0.746307136,2
0.942520924,0.364472155,0.026892136,0.110602223,0.411711869,2
0.890936072,0.629293036,0.251659272,0.129868572,0.730354125,2
0.970556623,0.218641023,0.159693208,0.204406707,0.684066481,2
0.970931079,0.185670506,0.142471564,0.182138573,0.665177665,2
0.939539141,0.389939765,0.488704278,0.51567007,0.58716083,2
0.968025574,0.241783789,0.175381973,0.209655834,0.693253679,2
0.983759682,0.127443728,0.104970603,0.186769214,0.705513324,2
0.94127967,0.410334989,0.164188039,0.152787182,0.829218988,2
0.912779369,0.603825425,0.200265322,0.206853989,0.496844161,2
0.895297797,0.600972208,0.288881159,0.108704113,0.73889629,2
0.972227808,0.088027053,0.349152871,0.042320919,0.86134203,2
0.910907086,0.256578252,0.840732816,0.068713177,0.842433121,2
0.970729982,0.172778189,0.183036936,0.12446749,0.693619398,2
0.945447233,0.39004544,0.169375833,0.157671083,0.740475717,2
0.959336796,0.310895065,0.165156032,0.187358375,0.720130052,2
0.977879328,0.172989538,0.141116643,0.190789368,0.697495624,2
0.934324487,0.366585649,0.463443439,0.413982565,0.626750983,2
0.957339694,0.286272852,0.110058632,0.52755725,0.595572381,2
0.909603423,0.554263975,0.326154278,0.102807177,0.670571025,2
0.976305224,0.11074712,0.244184965,0.073183866,0.798795939,2
0.954905727,0.280460742,0.082148621,0.443251313,0.557664137,2
0.899257328,0.584486949,0.299082833,0.103287036,0.73525316,2
0.918659723,0.372609109,0.630472092,0.102657887,0.782270235,2
0.937659924,0.356652224,0.446259543,0.085822825,0.649646638,2
0.947950544,0.312585861,0.15116058,0.523243848,0.609578237,2
0.915976118,0.304026207,0.823558358,0.105902269,0.783074014,2
0.891192644,0.629398711,0.25888821,0.137370371,0.723375311,2
0.94430306,0.373348832,0.196096751,0.259243955,0.474336329,2
0.932084683,0.463595054,0.289679282,0.20664605,0.610663339,2
0.948331935,0.296840325,0.103126293,0.223790355,0.454044919,2
0.806822043,0.726936489,0.230771927,0.213955906,0.646998185,1
0.917099488,0.518545916,0.425000101,0.341182586,0.560732565,1
0.859003252,0.64546127,0.476255189,0.274959345,0.549051641,1
0.045635155,0.962696819,0.094534346,0.465719389,0.431340161,1
0.305750681,0.874881116,0.150427171,0.345376023,0.40001487,1
0.00704533,0.981929621,0.075254031,0.454189438,0.366459091,1
0.033687218,0.963542217,0.092756097,0.468662526,0.407094157,1
0.093128723,0.930466026,0.10672054,0.353837541,0.361477668,1
0.202372945,0.889992603,0.170922195,0.4484098,0.518475874,1
0.959420008,0.255521505,0.211731588,0.057791048,0.293399565,1
0.868912481,0.734016697,0.183433301,0.203657594,0.382534678,1
0.03456095,0.948325055,0.087078913,0.393012716,0.337093011,1
0.945114383,0.35855437,0.222840587,0.077278665,0.340255883,1
0.10607521,0.94663426,0.11257838,0.466828397,0.473548626,1
0.0870126,0.933319243,0.100518914,0.503540295,0.43218413,1
0.771865834,0.7327486,0.412820648,0.37762523,0.489821139,1
0.836008848,0.731586178,0.196750618,0.215054251,0.548103181,1
0.056577606,0.947796682,0.087211035,0.302529925,0.33316454,1
0.062943367,0.960371975,0.098496645,0.465412812,0.455893612,1
0.43096478,0.732854275,0.217457307,0.484223295,0.453194923,1
0.87222018,0.642291028,0.20549491,0.143088694,0.652833624,1
0.889549196,0.594737398,0.497181631,0.239830983,0.57215226,1
0.050530827,0.960054951,0.095633112,0.476990749,0.46176522,1
0.689617153,0.833562295,0.164518343,0.176604196,0.355463389,1
0.849704249,0.648737187,0.386168487,0.401668844,0.497386712,1
0.849232711,0.64345345,0.360205247,0.394004425,0.536110793,1
0.315715385,0.805664166,0.163647419,0.49915758,0.450490205,1
0.70569798,0.829335306,0.338506298,0.407075258,0.457121385,1
0.226365899,0.911867273,0.127405658,0.299853376,0.375991914,1
0.522131074,0.850998626,0.159288754,0.235277652,0.37272656,1
0.821814172,0.320300116,0.294935833,0.374908693,0.652751236,3
0.589893835,0.752932474,0.123571435,0.755922263,0.346179737,3
0.862200001,0.52668287,0.072031882,0.98460185,0.283820524,3
0.804076029,0.708126387,0.148673189,0.505880942,0.414060914,3
0.814928333,0.383282257,0.272680086,0.460648876,0.58920042,3
0.830405869,0.70104618,0.157304234,0.534227293,0.39440248,3
0.821786435,0.362041636,0.248383196,0.467265602,0.528163424,3
0.838907419,0.683821198,0.155691812,0.475788435,0.414868713,3
0.859218218,0.540948959,0.138328608,0.72621631,0.182196689,3
0.822597757,0.583324527,0.308533572,0.543715177,0.694314668,3
0.869425625,0.578674839,0.114012843,0.937775586,0.300133226,3
0.813527588,0.712670401,0.150806009,0.493607209,0.416797783,3
0.82334667,0.316284476,0.292720775,0.372853296,0.651519444,3
0.854676199,0.657825214,0.152487189,0.771528352,0.386101449,3
0.897814977,0.456726197,0.104001262,0.567502866,0.074827841,3
0.701689908,0.724822995,0.145378238,0.446130468,0.432419235,3
0.785616709,0.707703688,0.143444949,0.413702647,0.458692773,3
0.823048492,0.410969037,0.323263781,0.411018101,0.680527842,3
0.828914978,0.687519814,0.139113248,0.737317054,0.406553615,3
0.779486717,0.711190954,0.142102162,0.459281277,0.440629842,3
0.849489283,0.549508612,0.146677884,0.744269681,0.221913437,3
0.852686032,0.698404312,0.156646323,0.461469969,0.409252304,3
0.832867574,0.691746803,0.154095567,0.635816161,0.382671321,3
0.842173512,0.523829652,0.053809888,0.99430567,0.289205846,3
0.875541748,0.523301279,0.024937276,0.998787022,0.284839314,3
0.832853705,0.68720279,0.144249812,0.733344886,0.394378367,3
0.818686767,0.494874775,0.261824545,0.531819999,0.61783506,3
0.825669688,0.327697348,0.329594832,0.356300818,0.677240384,3
0.616154332,0.727464863,0.056076178,0.978528965,0.221413084,3
0.846881956,0.28130614,0.317383022,0.328524966,0.683415419,3
0.866728152,0.648737187,0.188932525,0.569257018,0.557157756,3
0.822549217,0.575081898,0.088371817,0.96463704,0.286189664,3
0.894583556,0.551516432,0.114957917,0.697328784,0.110670372,3
0.885659009,0.525097749,0.124232043,0.931084215,0.258499464,3
0.842374609,0.338264821,0.244275293,0.426336275,0.543437242,3
0.826848532,0.598964388,0.231912487,0.643189998,0.654384918,3
0.807300515,0.385924126,0.249348492,0.498978966,0.51943438,3
0.794201471,0.650216633,0.114279782,0.872728,0.34587832,3
0.872913618,0.521293459,0.032797162,0.997632694,0.281443347,3
0.869786213,0.678220437,0.173390712,0.49422836,0.486499521,3
0.891393741,0.42375568,0.125724478,0.537002479,0.146115033,3
0.83067631,0.702419951,0.159035297,0.541755752,0.389378859,3
